timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packet_count,byte_count,duration,flag,failed_connections
2026-08-23T23:53:58.847678,185.220.101.5,10.0.0.19,TCP,40108,809,1,62,0.0118,REJ,1
2026-08-23T23:54:29.814982,192.168.1.46,192.168.1.129,TCP,56863,22,241,31508,50.916,SF,0
2026-08-23T23:54:57.131591,10.0.0.204,10.0.0.189,TCP,12848,3306,5,6962,0.043,SF,0
2026-08-23T23:55:27.027855,10.0.0.37,185.199.108.153,TCP,35541,443,9,41992,1.2344,SF,0
2026-08-23T23:55:55.939771,192.168.1.189,52.84.12.33,TCP,60095,443,68,30276,2.1224,SF,0
2026-08-23T23:56:23.107173,10.0.0.161,1.1.1.1,UDP,49583,53,3,87,0.0291,SF,0
2026-08-23T23:56:54.768133,172.16.10.154,52.84.12.33,UDP,29478,123,2,58,0.0073,SF,0
2026-08-23T23:57:22.162048,192.168.1.54,185.199.108.153,TCP,8617,3306,19,7147,0.2019,SF,0
2026-08-23T23:57:53.194467,10.0.0.49,52.84.12.33,UDP,63722,53,1,374,0.0446,SF,0
2026-08-23T23:58:21.623672,172.16.10.61,192.168.1.7,TCP,38744,80,5,3230,1.5361,SF,0
2026-08-23T23:58:48.155519,192.168.1.219,1.1.1.1,TCP,14966,22,218,44000,3.8543,SF,0
2026-08-23T23:59:18.978778,192.168.1.227,151.101.1.69,UDP,57288,53,4,317,0.0375,SF,0
2026-08-23T23:59:44.872956,203.0.113.88,192.168.1.10,TCP,44050,8080,5072,608640,0.434,S0,0
2026-08-24T00:00:16.914343,10.0.0.149,8.8.8.8,TCP,42379,3306,24,3189,0.0807,SF,0
2026-08-24T00:00:43.126370,172.16.10.110,104.244.42.1,TCP,36166,22,146,54568,48.8948,SF,0
2026-08-24T00:01:15.796504,172.16.10.183,8.8.8.8,TCP,21915,80,51,6447,1.1296,SF,0
2026-08-24T00:01:44.546029,172.16.10.203,104.244.42.1,TCP,27930,22,218,11750,14.4621,SF,0
2026-08-24T00:02:10.491150,172.16.10.124,185.199.108.153,TCP,27471,22,130,49301,33.5319,SF,0
2026-08-24T00:02:39.403684,172.16.10.236,185.199.108.153,TCP,15703,80,47,13726,2.0987,SF,0
2026-08-24T00:03:08.603479,172.16.10.129,185.199.108.153,UDP,45781,53,1,366,0.0055,SF,0
2026-08-24T00:03:35.469731,192.168.1.72,104.244.42.1,TCP,10828,3306,11,270,0.3779,SF,0
2026-08-24T00:04:07.823958,172.16.10.151,185.199.108.153,TCP,4078,3306,24,2775,0.3736,SF,0
2026-08-24T00:04:35.238225,172.16.10.74,8.8.8.8,TCP,32000,443,76,5634,3.7573,SF,0
2026-08-24T00:05:03.692016,192.168.1.31,1.1.1.1,TCP,14374,22,254,12022,54.9941,SF,0
2026-08-24T00:05:31.969321,10.0.0.195,151.101.1.69,TCP,38622,80,8,13924,1.1265,SF,0
2026-08-24T00:06:02.028947,192.168.1.177,172.16.10.84,TCP,26139,443,57,19043,2.5557,SF,0
2026-08-24T00:06:28.986315,192.168.1.199,104.244.42.1,TCP,3871,80,56,10811,1.3592,SF,0
2026-08-24T00:06:58.384176,45.154.255.7,192.168.1.50,TCP,36508,21,47,4642,13.1746,SF,20
2026-08-24T00:07:29.046025,10.0.0.78,172.16.10.190,UDP,45426,123,1,96,0.0015,SF,0
2026-08-24T00:07:56.649216,192.168.1.200,1.1.1.1,UDP,5296,123,2,88,0.0098,SF,0
2026-08-24T00:08:23.599918,10.0.0.65,10.0.0.90,UDP,10817,123,2,63,0.0042,SF,0
2026-08-24T00:08:52.793769,192.168.1.243,10.0.0.32,UDP,43501,123,2,67,0.0077,SF,0
2026-08-24T00:09:21.138003,172.16.10.235,1.1.1.1,UDP,37561,123,2,80,0.0039,SF,0
2026-08-24T00:09:52.061822,192.168.1.100,203.0.113.88,TCP,41075,443,7141,8422162,153.1666,SF,0
2026-08-24T00:10:22.630357,192.168.1.139,1.1.1.1,TCP,30372,3306,24,1933,0.4056,SF,0
2026-08-24T00:10:48.988063,192.168.1.233,192.168.1.232,TCP,59967,22,169,19586,39.9399,SF,0
2026-08-24T00:11:17.375112,172.16.10.225,172.16.10.24,TCP,21443,22,231,3711,55.0369,SF,0
2026-08-24T00:11:47.050778,172.16.10.92,104.244.42.1,TCP,42930,3306,14,5764,0.689,SF,0
2026-08-24T00:12:16.508522,192.0.2.105,192.168.1.147,TCP,44151,726,3,133,0.0032,REJ,1
2026-08-24T00:12:46.628121,192.168.1.100,185.220.101.5,TCP,35808,443,7007,18824041,256.7098,SF,0
2026-08-24T00:13:14.163152,192.168.1.174,172.16.10.247,TCP,15230,443,98,36014,1.9814,SF,0
2026-08-24T00:13:42.263639,172.16.10.172,172.16.10.63,TCP,18330,443,87,26006,0.6851,SF,0
2026-08-24T00:14:08.584260,10.0.0.189,172.16.10.27,TCP,50145,3306,16,3994,0.3162,SF,0
2026-08-24T00:14:40.762215,192.168.1.87,172.16.10.231,UDP,12755,123,2,59,0.0079,SF,0
2026-08-24T00:15:06.085993,192.168.1.3,151.101.1.69,TCP,36234,443,103,6341,4.6312,SF,0
2026-08-24T00:15:39.645969,10.0.0.38,185.199.108.153,UDP,7358,53,1,268,0.041,SF,0
2026-08-24T00:16:08.156225,192.168.1.174,104.244.42.1,TCP,5516,80,15,9437,1.3678,SF,0
2026-08-24T00:16:36.701708,10.0.0.126,8.8.8.8,TCP,7595,3306,13,3973,0.0839,SF,0
2026-08-24T00:17:04.247516,172.16.10.148,1.1.1.1,TCP,28271,80,54,10057,1.7509,SF,0
2026-08-24T00:17:30.240731,192.0.2.105,192.168.1.217,TCP,53676,162,1,109,0.011,S0,1
2026-08-24T00:18:00.118963,10.0.0.201,185.199.108.153,TCP,37458,443,80,29163,1.3526,SF,0
2026-08-24T00:18:32.236894,172.16.10.19,52.84.12.33,TCP,19918,443,54,11311,1.8521,SF,0
2026-08-24T00:18:58.873216,172.16.10.59,151.101.1.69,TCP,4730,443,35,24409,3.5603,SF,0
2026-08-24T00:19:25.934163,10.0.0.121,1.1.1.1,TCP,6788,3306,7,1189,0.3838,SF,0
2026-08-24T00:19:55.969094,192.168.1.21,192.168.1.80,UDP,37621,123,2,49,0.0096,SF,0
2026-08-24T00:20:27.126852,192.168.1.100,198.51.100.44,TCP,12857,2222,5599,9968091,191.0942,SF,0
2026-08-24T00:20:54.395778,192.168.1.94,52.84.12.33,TCP,37920,3306,21,7566,0.5208,SF,0
2026-08-24T00:21:23.176482,172.16.10.176,185.199.108.153,TCP,47557,443,33,32571,1.8367,SF,0
2026-08-24T00:21:50.539010,192.168.1.26,151.101.1.69,TCP,17406,3306,21,4209,0.2739,SF,0
2026-08-24T00:22:21.900600,172.16.10.141,1.1.1.1,TCP,65230,443,100,889,2.2803,SF,0
2026-08-24T00:22:49.758940,10.0.0.115,10.0.0.140,TCP,2323,443,107,42179,0.9496,SF,0
2026-08-24T00:23:20.333057,172.16.10.88,104.244.42.1,TCP,57147,80,3,12088,0.5298,SF,0
2026-08-24T00:23:46.185863,10.0.0.129,104.244.42.1,UDP,2303,123,2,49,0.0066,SF,0
2026-08-24T00:24:14.873231,192.168.1.128,8.8.8.8,UDP,6132,53,4,95,0.0294,SF,0
2026-08-24T00:24:42.656237,10.0.0.177,1.1.1.1,TCP,22905,443,16,12516,3.6101,SF,0
2026-08-24T00:25:13.015925,192.168.1.31,185.199.108.153,TCP,22717,443,85,2016,2.9407,SF,0
2026-08-24T00:25:42.337293,192.168.1.205,151.101.1.69,UDP,63549,123,2,77,0.004,SF,0
2026-08-24T00:26:08.757037,192.168.1.138,52.84.12.33,TCP,55584,3306,16,7333,0.2371,SF,0
2026-08-24T00:26:39.443711,192.168.1.171,151.101.1.69,TCP,62586,3306,3,608,0.4271,SF,0
2026-08-24T00:27:10.144279,192.168.1.244,1.1.1.1,TCP,15600,443,61,30001,1.013,SF,0
2026-08-24T00:27:38.898417,192.168.1.84,185.199.108.153,TCP,62481,443,59,26628,4.1591,SF,0
2026-08-24T00:28:05.530388,192.168.1.9,8.8.8.8,UDP,15837,53,4,290,0.024,SF,0
2026-08-24T00:28:34.636028,192.168.1.120,151.101.1.69,TCP,49486,443,64,10316,3.4145,SF,0
2026-08-24T00:29:01.993549,10.0.0.121,185.199.108.153,TCP,46403,22,68,10969,12.18,SF,0
2026-08-24T00:29:31.013003,172.16.10.51,185.199.108.153,TCP,1750,22,129,10490,4.4024,SF,0
2026-08-24T00:30:01.311716,192.168.1.150,8.8.8.8,TCP,23141,22,104,21391,45.0567,SF,0
2026-08-24T00:30:29.729772,172.16.10.106,10.0.0.115,UDP,33365,53,3,115,0.0094,SF,0
2026-08-24T00:30:58.583651,172.16.10.40,52.84.12.33,UDP,28757,53,3,368,0.0342,SF,0
2026-08-24T00:31:26.318899,172.16.10.188,52.84.12.33,UDP,36464,123,2,61,0.0037,SF,0
2026-08-24T00:31:54.975322,192.168.1.55,185.199.108.153,TCP,44793,443,36,30257,1.4671,SF,1
2026-08-24T00:32:27.815786,192.168.1.54,1.1.1.1,TCP,46538,80,31,9434,1.6945,SF,0
2026-08-24T00:32:53.850288,10.0.0.43,52.84.12.33,UDP,6466,53,3,207,0.0383,SF,0
2026-08-24T00:33:20.796449,10.0.0.13,52.84.12.33,TCP,37949,80,12,4044,1.9825,SF,0
2026-08-24T00:33:51.243182,192.168.1.220,52.84.12.33,TCP,21503,80,19,12500,1.212,SF,0
2026-08-24T00:34:19.173553,192.168.1.140,52.84.12.33,TCP,47915,22,199,25560,51.0204,SF,0
2026-08-24T00:34:48.211300,10.0.0.94,185.199.108.153,TCP,31481,80,21,12264,1.0661,SF,0
2026-08-24T00:35:18.790847,192.168.1.2,192.168.1.28,UDP,14931,53,4,223,0.0451,SF,0
2026-08-24T00:35:48.966381,192.168.1.9,192.168.1.105,TCP,24161,3306,25,4971,0.4037,SF,0
2026-08-24T00:36:16.616654,192.168.1.237,185.199.108.153,TCP,31244,443,67,4263,1.5308,SF,0
2026-08-24T00:36:43.016692,172.16.10.49,10.0.0.199,TCP,45547,3306,2,5157,0.274,SF,0
2026-08-24T00:37:11.865468,192.168.1.195,172.16.10.76,TCP,17586,3306,22,6463,0.706,SF,0
2026-08-24T00:37:44.394396,10.0.0.134,104.244.42.1,TCP,10006,22,75,73259,43.4317,SF,0
2026-08-24T00:38:10.821272,10.0.0.111,151.101.1.69,TCP,65454,80,20,12115,0.9547,SF,0
2026-08-24T00:38:38.816896,10.0.0.237,185.199.108.153,TCP,64588,22,122,24170,19.2799,SF,0
2026-08-24T00:39:06.937337,172.16.10.110,104.244.42.1,UDP,11118,123,2,95,0.0098,SF,0
2026-08-24T00:39:36.835360,172.16.10.242,8.8.8.8,TCP,8056,80,13,10469,1.8691,SF,0
2026-08-24T00:40:07.392090,172.16.10.156,1.1.1.1,TCP,9129,80,45,5417,1.8576,SF,0
2026-08-24T00:40:35.804570,192.168.1.164,52.84.12.33,TCP,21012,443,95,8917,4.7181,SF,0
2026-08-24T00:41:01.424896,198.51.100.44,192.168.1.50,TCP,52982,3389,43,3424,4.4427,REJ,14
2026-08-24T00:41:30.286445,192.168.1.224,172.16.10.50,TCP,26625,80,17,1140,0.943,SF,0
2026-08-24T00:42:02.205008,192.168.1.50,192.168.1.202,TCP,21068,22,25,63614,16.4341,SF,0
2026-08-24T00:42:29.917661,10.0.0.126,151.101.1.69,TCP,60527,443,40,22700,1.1162,SF,0
2026-08-24T00:42:56.573800,192.168.1.239,192.168.1.18,UDP,4672,123,2,62,0.0029,SF,1
2026-08-24T00:43:26.113217,192.168.1.55,172.16.10.75,TCP,51506,443,81,3674,2.1086,SF,0
2026-08-24T00:43:57.786695,172.16.10.24,1.1.1.1,UDP,37864,123,2,52,0.0099,SF,0
2026-08-24T00:44:25.448513,192.168.1.44,52.84.12.33,UDP,11998,123,1,88,0.0062,SF,0
2026-08-24T00:44:54.043352,10.0.0.70,1.1.1.1,TCP,55796,22,257,58842,50.7381,SF,0
2026-08-24T00:45:22.109917,10.0.0.65,10.0.0.21,TCP,35243,80,31,4365,1.6969,SF,0
2026-08-24T00:45:52.366873,198.51.100.44,10.0.0.116,TCP,61612,793,1,100,0.0027,S0,1
2026-08-24T00:46:20.744616,192.168.1.168,1.1.1.1,TCP,58472,443,34,24760,0.1155,SF,0
2026-08-24T00:46:47.481587,192.168.1.81,52.84.12.33,UDP,4825,53,2,253,0.0301,SF,0
2026-08-24T00:47:17.323320,10.0.0.103,151.101.1.69,UDP,11460,123,1,85,0.0065,SF,0
2026-08-24T00:47:45.425158,192.168.1.185,151.101.1.69,TCP,63982,3306,15,7949,0.6675,SF,0
2026-08-24T00:48:16.691611,172.16.10.155,185.199.108.153,UDP,53785,53,3,374,0.0115,SF,0
2026-08-24T00:48:45.648475,10.0.0.15,52.84.12.33,UDP,64619,123,2,77,0.0085,SF,0
2026-08-24T00:49:11.538297,192.168.1.100,172.16.10.168,TCP,35495,443,46,28543,1.6535,SF,0
2026-08-24T00:49:41.667244,10.0.0.244,192.168.1.69,TCP,11685,443,67,35391,4.3986,SF,0
2026-08-24T00:50:11.439028,10.0.0.105,52.84.12.33,TCP,14969,80,20,8938,0.755,SF,0
2026-08-24T00:50:37.319942,192.168.1.155,1.1.1.1,UDP,15909,123,1,86,0.003,SF,0
2026-08-24T00:51:11.005987,172.16.10.210,8.8.8.8,UDP,20033,123,1,52,0.008,SF,0
2026-08-24T00:51:36.996283,172.16.10.210,185.199.108.153,TCP,36016,3306,11,7885,0.0321,SF,0
2026-08-24T00:52:03.698737,172.16.10.32,185.199.108.153,UDP,58741,123,2,68,0.0062,SF,0
2026-08-24T00:52:35.273640,172.16.10.147,172.16.10.87,UDP,21979,53,3,285,0.0495,SF,0
2026-08-24T00:53:01.548525,192.168.1.100,192.0.2.105,TCP,54779,443,2744,13816799,173.0232,SF,0
2026-08-24T00:53:34.871768,10.0.0.17,52.84.12.33,UDP,61111,53,1,190,0.046,SF,0
2026-08-24T00:54:01.904020,172.16.10.119,8.8.8.8,UDP,31334,53,3,66,0.0121,SF,0
2026-08-24T00:54:30.957470,10.0.0.231,8.8.8.8,TCP,50470,3306,11,5215,0.2439,SF,0
2026-08-24T00:54:57.274419,172.16.10.225,52.84.12.33,UDP,42462,53,4,154,0.0076,SF,0
2026-08-24T00:55:26.412957,10.0.0.106,1.1.1.1,UDP,22080,53,3,70,0.0401,SF,0
2026-08-24T00:55:56.427508,10.0.0.117,104.244.42.1,TCP,2121,3306,7,4695,0.5461,SF,0
2026-08-24T00:56:23.660121,172.16.10.155,172.16.10.183,TCP,60187,22,250,37707,52.2134,SF,0
2026-08-24T00:56:52.059260,172.16.10.200,8.8.8.8,UDP,52312,53,4,289,0.0125,SF,0
2026-08-24T00:57:22.109514,172.16.10.222,10.0.0.116,UDP,36653,123,1,69,0.0072,SF,0
2026-08-24T00:57:49.569135,10.0.0.116,104.244.42.1,UDP,53419,123,1,88,0.0079,SF,0
2026-08-24T00:58:18.881633,192.0.2.105,192.168.1.167,TCP,52659,467,1,57,0.0025,REJ,1
2026-08-24T00:58:46.927622,172.16.10.201,151.101.1.69,TCP,5307,80,15,14833,0.9238,SF,0
2026-08-24T00:59:18.032843,192.168.1.126,52.84.12.33,TCP,11394,80,14,2523,0.3179,SF,0
2026-08-24T00:59:47.773021,172.16.10.190,192.168.1.78,TCP,48843,80,37,7151,0.1154,SF,0
2026-08-24T01:00:14.986285,172.16.10.37,185.199.108.153,TCP,34349,3306,12,4711,0.6174,SF,0
2026-08-24T01:00:43.652689,10.0.0.112,192.168.1.135,TCP,49855,22,103,58734,10.2288,SF,0
2026-08-24T01:01:13.792509,192.168.1.27,185.199.108.153,TCP,44597,22,174,44086,54.211,SF,0
2026-08-24T01:01:39.816412,192.168.1.93,104.244.42.1,TCP,19992,22,142,31307,44.7582,SF,0
2026-08-24T01:02:10.922292,172.16.10.104,10.0.0.204,TCP,41062,80,52,7224,1.8591,SF,0
2026-08-24T01:02:41.158839,192.0.2.105,192.168.1.10,TCP,3944,443,12543,1179042,0.3565,SF,0
2026-08-24T01:03:07.579184,192.168.1.60,1.1.1.1,TCP,29514,80,12,6113,0.3313,SF,0
2026-08-24T01:03:35.111906,10.0.0.150,104.244.42.1,TCP,54673,22,182,4015,59.4769,SF,0
2026-08-24T01:04:08.241031,192.168.1.160,104.244.42.1,UDP,12789,53,2,108,0.032,SF,0
2026-08-24T01:04:32.666803,172.16.10.13,172.16.10.65,TCP,5888,80,10,10660,2.2456,SF,0
2026-08-24T01:05:04.697639,172.16.10.94,10.0.0.112,TCP,29399,22,49,43213,57.22,SF,0
2026-08-24T01:05:30.332705,10.0.0.249,192.168.1.224,TCP,8250,3306,10,4213,0.702,SF,0
2026-08-24T01:06:01.131896,172.16.10.28,10.0.0.123,UDP,49589,53,1,250,0.0358,SF,0
2026-08-24T01:06:32.063283,10.0.0.125,151.101.1.69,UDP,52442,53,4,115,0.0175,SF,0
2026-08-24T01:07:01.106896,172.16.10.229,1.1.1.1,UDP,20096,53,4,318,0.0341,SF,0
2026-08-24T01:07:27.303992,10.0.0.54,192.168.1.199,UDP,53813,123,2,78,0.0023,SF,0
2026-08-24T01:07:56.714529,185.220.101.5,192.168.1.50,TCP,20350,22,32,1629,8.3123,SF,23
2026-08-24T01:08:25.548649,10.0.0.224,10.0.0.172,TCP,18330,3306,12,7925,0.228,SF,0
2026-08-24T01:08:51.891659,10.0.0.58,52.84.12.33,TCP,27052,3306,10,7015,0.5344,SF,0
2026-08-24T01:09:20.432773,172.16.10.231,192.168.1.216,TCP,60074,80,15,5920,1.0096,SF,0
2026-08-24T01:09:50.330156,10.0.0.166,52.84.12.33,UDP,12375,53,1,95,0.0441,SF,0
2026-08-24T01:10:20.296210,10.0.0.149,8.8.8.8,TCP,27941,443,72,14349,4.6594,SF,0
2026-08-24T01:10:51.452327,172.16.10.77,151.101.1.69,TCP,59082,22,104,72461,33.4679,SF,0
2026-08-24T01:11:18.589715,10.0.0.113,172.16.10.80,UDP,12209,123,2,79,0.0094,SF,0
2026-08-24T01:11:47.999162,198.51.100.44,192.168.1.50,TCP,27605,22,55,3187,7.1797,SF,11
2026-08-24T01:12:17.942121,172.16.10.89,151.101.1.69,TCP,14589,3306,25,2543,0.7312,SF,0
2026-08-24T01:12:43.591191,10.0.0.50,192.168.1.228,UDP,61663,53,1,334,0.0194,SF,0
2026-08-24T01:13:13.874034,172.16.10.194,151.101.1.69,TCP,7921,80,24,10445,1.1851,SF,0
2026-08-24T01:13:43.663837,192.168.1.30,185.199.108.153,TCP,46214,22,300,36264,47.3163,SF,0
2026-08-24T01:14:09.075595,10.0.0.121,8.8.8.8,UDP,54608,123,1,57,0.0028,SF,0
2026-08-24T01:14:39.222810,172.16.10.12,52.84.12.33,UDP,27571,123,2,51,0.0056,SF,0
2026-08-24T01:15:09.316578,172.16.10.26,1.1.1.1,UDP,9248,123,2,62,0.0012,SF,0
2026-08-24T01:15:39.236363,172.16.10.143,104.244.42.1,TCP,40108,22,287,11856,51.1641,SF,0
2026-08-24T01:16:06.111906,10.0.0.130,104.244.42.1,UDP,56491,53,4,167,0.0411,SF,1
2026-08-24T01:16:35.684037,172.16.10.177,10.0.0.80,TCP,12379,3306,3,7405,0.4691,SF,0
2026-08-24T01:17:04.245813,198.51.100.44,192.168.1.1,ICMP,0,0,2127,200550,0.9328,SF,0
2026-08-24T01:17:32.562581,10.0.0.184,151.101.1.69,TCP,45034,3306,13,381,0.5145,SF,0
2026-08-24T01:17:59.897153,192.168.1.111,8.8.8.8,TCP,36919,3306,23,4989,0.4684,SF,0
2026-08-24T01:18:32.172493,192.168.1.10,104.244.42.1,UDP,10147,123,1,72,0.0062,SF,0
2026-08-24T01:18:56.782537,10.0.0.69,52.84.12.33,TCP,61055,443,34,26378,4.4042,SF,0
2026-08-24T01:19:28.085953,192.168.1.193,172.16.10.247,TCP,61478,80,22,11377,2.4338,SF,0
2026-08-24T01:19:56.515867,192.168.1.238,172.16.10.234,TCP,33424,80,36,2036,0.8971,SF,0
2026-08-24T01:20:27.088540,10.0.0.126,1.1.1.1,TCP,1236,22,119,47022,43.4869,SF,0
2026-08-24T01:20:51.908797,10.0.0.56,192.168.1.222,UDP,12066,53,1,386,0.0473,SF,0
2026-08-24T01:21:22.457085,172.16.10.158,185.199.108.153,TCP,32809,3306,15,7524,0.7451,SF,0
2026-08-24T01:21:50.403212,185.220.101.5,172.16.10.66,TCP,43691,332,1,126,0.015,S0,1
2026-08-24T01:22:20.423029,172.16.10.132,151.101.1.69,UDP,53636,53,4,325,0.0427,SF,0
2026-08-24T01:22:51.563553,10.0.0.14,151.101.1.69,TCP,8842,22,82,47793,55.4873,SF,0
2026-08-24T01:23:18.447712,10.0.0.39,8.8.8.8,TCP,18046,80,31,10824,2.0655,SF,0
2026-08-24T01:23:48.722595,10.0.0.69,192.168.1.97,UDP,11754,123,2,85,0.0046,SF,0
2026-08-24T01:24:13.702698,192.168.1.41,185.199.108.153,UDP,57513,123,2,77,0.0044,SF,0
2026-08-24T01:24:43.721010,192.168.1.7,104.244.42.1,TCP,9877,3306,13,3836,0.2341,SF,0
2026-08-24T01:25:14.916896,10.0.0.53,192.168.1.65,TCP,32769,22,205,14760,14.9082,SF,0
2026-08-24T01:25:43.269385,10.0.0.14,52.84.12.33,UDP,65117,53,1,102,0.0336,SF,0
2026-08-24T01:26:10.132989,172.16.10.22,10.0.0.55,UDP,1907,123,1,56,0.0015,SF,0
2026-08-24T01:26:39.094331,192.168.1.159,185.199.108.153,TCP,10711,80,19,4582,0.6282,SF,0
2026-08-24T01:27:08.531902,192.168.1.32,151.101.1.69,TCP,7138,22,130,37370,29.9256,SF,0
2026-08-24T01:27:38.701013,172.16.10.13,185.199.108.153,TCP,58567,443,66,16774,4.1358,SF,0
2026-08-24T01:28:08.561827,172.16.10.86,8.8.8.8,TCP,25070,80,35,8698,2.3922,SF,0
2026-08-24T01:28:35.986031,172.16.10.233,151.101.1.69,TCP,8577,3306,22,5336,0.18,SF,0
2026-08-24T01:29:04.055267,192.168.1.65,172.16.10.94,UDP,27632,53,3,98,0.0335,SF,0
2026-08-24T01:29:33.619748,172.16.10.212,1.1.1.1,TCP,24890,3306,3,1175,0.3747,SF,0
2026-08-24T01:30:01.053268,172.16.10.204,185.199.108.153,TCP,46615,3306,14,5677,0.5035,SF,0
2026-08-24T01:30:28.368734,192.168.1.180,104.244.42.1,TCP,4105,443,118,31113,1.7961,SF,0
2026-08-24T01:31:00.352849,172.16.10.70,1.1.1.1,TCP,29826,22,110,25298,46.7225,SF,0
2026-08-24T01:31:30.122474,172.16.10.114,151.101.1.69,TCP,37861,443,49,18190,4.5584,SF,0
2026-08-24T01:31:57.714830,10.0.0.123,192.168.1.246,UDP,19248,53,1,339,0.0131,SF,0
2026-08-24T01:32:26.757984,10.0.0.49,172.16.10.40,TCP,46805,80,26,3410,1.3043,SF,0
2026-08-24T01:32:54.466859,10.0.0.71,104.244.42.1,UDP,23640,123,2,70,0.0013,SF,0
2026-08-24T01:33:23.848213,10.0.0.189,8.8.8.8,TCP,35070,443,84,23656,0.7517,SF,0
2026-08-24T01:33:51.901421,172.16.10.72,192.168.1.137,UDP,28749,123,2,85,0.0098,SF,0
2026-08-24T01:34:22.285688,192.168.1.133,104.244.42.1,TCP,29916,80,4,7542,1.1687,SF,0
2026-08-24T01:34:47.411310,172.16.10.150,104.244.42.1,TCP,64451,80,27,2475,0.7879,SF,0
2026-08-24T01:35:16.697300,172.16.10.79,172.16.10.147,TCP,55469,3306,13,7015,0.6479,SF,0
2026-08-24T01:35:47.803712,172.16.10.235,104.244.42.1,TCP,18326,80,48,1078,1.0188,SF,0
2026-08-24T01:36:16.216114,172.16.10.73,151.101.1.69,TCP,32676,80,32,4627,0.3819,SF,0
2026-08-24T01:36:43.767479,172.16.10.18,172.16.10.19,UDP,40871,53,1,75,0.0118,SF,0
2026-08-24T01:37:15.131140,192.168.1.89,172.16.10.200,UDP,16970,123,1,85,0.0015,SF,0
2026-08-24T01:37:42.355812,192.168.1.192,151.101.1.69,TCP,56586,80,60,10904,0.2341,SF,0
2026-08-24T01:38:12.239764,10.0.0.161,104.244.42.1,TCP,65307,443,12,10184,4.2749,SF,0
2026-08-24T01:38:40.525468,172.16.10.248,192.168.1.198,UDP,55509,53,3,301,0.0108,SF,0
2026-08-24T01:39:06.137586,10.0.0.35,1.1.1.1,TCP,27396,22,260,65280,17.81,SF,0
2026-08-24T01:39:35.082991,172.16.10.40,172.16.10.84,TCP,30238,3306,21,2126,0.285,SF,0
2026-08-24T01:40:07.812379,185.220.101.5,192.168.1.1,ICMP,0,0,4441,183998,0.4271,SF,0
2026-08-24T01:40:36.456312,192.168.1.18,8.8.8.8,TCP,57560,3306,2,7205,0.322,SF,0
2026-08-24T01:41:03.139409,192.168.1.61,52.84.12.33,UDP,1819,53,2,389,0.0436,SF,0
2026-08-24T01:41:30.991221,192.168.1.216,104.244.42.1,TCP,50986,22,132,36918,23.825,SF,0
2026-08-24T01:42:01.004669,192.168.1.79,104.244.42.1,TCP,15349,443,92,42513,1.4981,SF,0
2026-08-24T01:42:27.795966,192.168.1.222,52.84.12.33,UDP,20035,53,4,194,0.0111,SF,0
2026-08-24T01:42:57.035894,10.0.0.100,151.101.1.69,TCP,4712,443,45,24624,4.7438,SF,0
2026-08-24T01:43:27.768712,172.16.10.104,192.168.1.193,UDP,27021,53,1,117,0.0241,SF,0
2026-08-24T01:43:54.618378,172.16.10.209,10.0.0.72,UDP,30802,53,1,130,0.0246,SF,0
2026-08-24T01:44:25.561966,172.16.10.137,104.244.42.1,UDP,17525,123,1,90,0.0076,SF,0
2026-08-24T01:44:51.716745,10.0.0.135,1.1.1.1,UDP,15899,123,2,48,0.0052,SF,0
2026-08-24T01:45:23.198093,172.16.10.135,104.244.42.1,TCP,3595,443,103,11513,4.6063,SF,0
2026-08-24T01:45:52.315178,192.168.1.169,10.0.0.109,TCP,25821,80,10,584,1.7664,SF,0
2026-08-24T01:46:18.985945,192.168.1.113,104.244.42.1,UDP,62809,53,3,266,0.0496,SF,0
2026-08-24T01:46:48.934094,10.0.0.20,172.16.10.193,TCP,52987,22,139,3691,35.3599,SF,0
2026-08-24T01:47:17.565792,172.16.10.4,172.16.10.81,TCP,11994,80,25,822,0.679,SF,1
2026-08-24T01:47:49.146950,192.168.1.98,8.8.8.8,UDP,48379,53,3,346,0.0077,SF,0
2026-08-24T01:48:16.447601,10.0.0.138,52.84.12.33,UDP,41380,123,2,91,0.0069,SF,0
2026-08-24T01:48:46.346386,192.168.1.210,192.168.1.110,TCP,54460,22,147,8170,46.8818,SF,0
2026-08-24T01:49:12.071381,10.0.0.40,1.1.1.1,TCP,16937,22,294,35113,37.3352,SF,0
2026-08-24T01:49:43.347308,172.16.10.48,1.1.1.1,TCP,29548,80,37,12167,0.5273,SF,1
2026-08-24T01:50:12.606423,172.16.10.72,151.101.1.69,TCP,27159,80,60,2471,1.7845,SF,0
2026-08-24T01:50:40.680312,185.220.101.5,172.16.10.77,TCP,58754,550,3,42,0.0134,REJ,1
2026-08-24T01:51:06.823993,172.16.10.110,8.8.8.8,TCP,25120,443,88,32914,4.8227,SF,0
2026-08-24T01:51:37.948966,198.51.100.44,192.168.1.10,TCP,25610,443,10784,463712,0.4156,S0,3
2026-08-24T01:52:05.480631,172.16.10.32,104.244.42.1,TCP,64262,3306,22,5946,0.4722,SF,0
2026-08-24T01:52:37.106453,192.168.1.195,52.84.12.33,TCP,19863,3306,4,6689,0.3296,SF,0
2026-08-24T01:53:06.061276,198.51.100.44,192.168.1.1,ICMP,0,0,1715,99484,0.7947,SF,0
2026-08-24T01:53:32.434482,10.0.0.80,8.8.8.8,TCP,64094,3306,21,5109,0.1158,SF,0
